Film_ID,Film_Title,Title_ID,Title_Name,Theatrical_Release_Date,Film_Runtime,Language,Market_Language,Release_Pattern,Performance_Type,Is_IMAX,Is_DBOX_Capable,Release_Status,Media_Class_Description,Is_4Dx,Genre_Hierarchy_1
29063,CMW: SATURDAY,24142,CMW: SATURDAY,4/10/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
29062,CMW: FRIDAY,24141,CMW: FRIDAY,4/10/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
29061,Creatif,24140,Creatif,4/10/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
29060,La terre vue du coeur (French w/e.s.t.),23779,La terre vue du coeur (French w/e.s.t.),4/29/2018,97,French,English,Ltd,Documentary,0,0,B,Family,0,Foreign
29059,Da One That Ghost Away (Filipino w/e.s.t.),24139,Da One That Ghost Away (Filipino w/e.s.t.),4/27/2018,103,Filipino,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
29058,Wonders Of The Sea,24138,Wonders Of The Sea,2/1/2019,85,English,English,Ltd,Film Presentation,0,0,B,Family,0,Documentary
29057,The Death Of Stalin,23974,The Death Of Stalin,4/13/2018,107,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Comedy
29056,Footloose,24137,Footloose,4/13/2018,107,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Drama
29055,Promise at dawn (French w/e.s.t.),23846,Promise at dawn (French w/e.s.t.),4/13/2018,130,French,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29054, Borg Vs. McEnroe ,24040, Borg Vs. McEnroe ,4/13/2018,108,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Drama
29053,The Grudge,24135,The Grudge,1/3/2020,94,English,English,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
29052,Greyhound,24134,Greyhound,12/31/9999,999,English,English,Wide,Film Presentation,0,0,A,Adult,0,Drama
29051,The Child Remains,24133,The Child Remains,4/27/2018,107,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Thriller
29050,Another Kind of Wedding,24132,Another Kind of Wedding,5/18/2018,86,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Comedy
29049,Skyscraper - In 4DX,22945,Skyscraper,7/13/2018,109,English,English,Wide,Film Presentation,0,1,A,Adult,1,Action
29048,Louise Lecavalier (French w/e.s.t.),24131,Louise Lecavalier (French w/e.s.t.),4/13/2018,102,French,English,Ltd,Film Presentation,0,0,B,Family,0,Documentary
29047,Canadian Baseball Hall of Fame Gala,24130,Canadian Baseball Hall of Fame Gala,4/4/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
29046,VRX RacingTournament,24129,VRX RacingTournament,4/4/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
29045,Gauguin in Tahiti (French w/e.s.t.),23946,Gauguin in Tahiti (French w/e.s.t.),12/31/9999,101,French,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29044,Deadpool Double Feature,24128,Deadpool Double Feature,5/17/2018,239,English,English,Wide,Film Presentation,0,1,A,Adult,0,Comedy
29043,Raazi (Hindi w/e.s.t.),24127,Raazi (Hindi w/e.s.t.),5/11/2018,140,Hindi,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29042,Animal World (Mandarin w/Chinese & English s.t.),24126,Animal World (Mandarin w/Chinese & English s.t.),6/29/2018,125,Mandarin,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29041,A or B (Mandarin w/Chinese & English s.t.),24125,A or B (Mandarin w/Chinese & English s.t.),5/4/2018,114,Mandarin,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29040,La terre vue du coeur (French w/e.s.t.),23779,La terre vue du coeur (French w/e.s.t.),4/13/2018,97,French,English,Ltd,Film Presentation,0,0,B,Family,0,Foreign
29039,En pleine tempte,23892,Adrift,6/1/2018,97,French,French,Wide,Film Presentation,0,0,A,Adult,0,Drama
29038,Madame,23841,Madame,4/13/2018,92,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Drama
29037,Regard sur Juliette,24113,Eye On Juliet,4/20/2018,91,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29036,Bhalo Theko (Bengali w/e.s.t.),24124,Bhalo Theko (Bengali w/e.s.t.),5/4/2018,145,Bengali,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29035,Show Dogs,24123,Show Dogs,5/18/2018,92,English,English,Wide,Film Presentation,0,0,A,Family,0,Comedy
29034,Tu n'as jamais t vraiment l (Anglais avec s.t.f.),23698,You Were Never Really Here,4/13/2018,90,English,French,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29033,La Reine de la fte,22392,Life Of The Party,5/11/2018,105,French,French,Wide,Film Presentation,0,0,A,Adult,0,Comedy
29032,Les Incroyable 2 - L'Exprience IMAX,21829,Incredibles 2,6/15/2018,125,French,French,Wide,Film Presentation,1,0,A,Family,0,Action
29031,Incredibles 2 ? The IMAX Experience?,21829,Incredibles 2,6/15/2018,125,English,English,Wide,Film Presentation,1,0,A,Family,0,Action
29030,Solo : Une histoire de Star Wars - L'Exprience IMAX (Version Franaise),21609,Solo: A Star Wars Story,5/25/2018,135,French,French,Wide,Film Presentation,1,0,A,Adult,0,Action
29029,Solo : Une histoire de Star Wars - L'Exprience IMAX 3D (Version Franaise),21609,Solo: A Star Wars Story,5/25/2018,135,French,French,Wide,Film Presentation,1,0,A,Adult,0,Action
29028,Solo: A Star Wars Story ? The IMAX Experience?,21609,Solo: A Star Wars Story,5/25/2018,135,English,English,Wide,Film Presentation,1,0,A,Adult,0,Action
29027,Solo: A Star Wars Story - An IMAX 3D Experience?,21609,Solo: A Star Wars Story,5/25/2018,135,English,English,Wide,Film Presentation,1,0,A,Adult,0,Action
29026,Golak Bugni Bank te Batua (Punjabi w/e.s.t.),24122,Golak Bugni Bank te Batua (Punjabi w/e.s.t.),4/13/2018,130,Punjabi,English,Ltd,Film Presentation,0,0,B,Family,0,Comedy
29025,Toronto Vinyl Summit,24121,Toronto Vinyl Summit,4/2/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
29024,Tinder Tales 3,24120,Tinder Tales 3,3/30/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
29023,Sydanie with Strange Froots,24119,Sydanie with Strange Froots,3/30/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
29022,CMW presents DJWINDOWS98,24118,CMW presents DJWINDOWS98,3/30/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
29021,Deadpool 2 - L'Exprience IMAX (Version Franaise),20532,Deadpool 2,5/18/2018,119,French,French,Wide,Film Presentation,1,0,A,Adult,0,Comedy
29020,Deadpool 2 ? The IMAX Experience?,20532,Deadpool 2,5/18/2018,119,English,English,Wide,Film Presentation,1,0,A,Adult,0,Comedy
29019,Dark Phoenix - In 4DX ,22739,Dark Phoenix,6/7/2019,114,English,English,Wide,Film Presentation,0,0,A,Adult,1,Adaptation
29018,Alita: Battle Angel - In 4DX,19873,Alita: Battle Angel,2/14/2019,122,English,English,Wide,Film Presentation,0,0,A,Adult,1,Adaptation
29017,The Predator - In 4DX,22082,The Predator,9/14/2018,107,English,English,Wide,Film Presentation,0,1,A,Adult,1,Action
29016,The Darkest Minds - In 4DX,22968,The Darkest Minds,8/3/2018,104,English,English,Wide,Film Presentation,0,1,A,Adult,1,SciFi
29015,Les insoumis,22968,The Darkest Minds,8/3/2018,104,French,French,Wide,Film Presentation,0,1,A,Adult,0,SciFi
29014,Na Band Na Baraati (Urdu w/e.s.t.),24117,Na Band Na Baraati (Urdu w/e.s.t.),7/6/2018,133,Urdu,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
29013,La Bolduc (French w/e.s.t),23879,La Bolduc (French w/e.s.t),4/6/2018,103,French,English,Ltd,Film Presentation,0,0,B,Family,0,Drama
29012,Cheval indien,23016,Indian Horse,4/13/2018,101,French,French,Wide,Film Presentation,0,0,A,Adult,0,Drama
29011,Leave No Trace,24116,Leave No Trace,7/6/2018,109,English,English,Ltd,Film Presentation,0,0,B,Family,0,Drama
29010,Birthmarked,24115,Birthmarked,5/25/2018,88,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
29009,La Chute de l'Empire Amricain,24114,The Fall Of The American Empire (French w/e.s.t.),6/29/2018,128,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29008,Eye On Juliet,24113,Eye On Juliet,4/20/2018,91,English,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29007,Ek Ladki Ko Deka Toh Aisa Laga (Hindi w/e.s.t.),24112,Ek Ladki Ko Deka Toh Aisa Laga (Hindi w/e.s.t.),2/1/2019,120,Hindi,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
29006,Breakthrough,24111,Breakthrough,4/17/2019,117,English,English,Wide,Film Presentation,0,0,A,Family,0,Drama
29005,Nobody,24110,Nobody,2/19/2021,999,English,English,Wide,Film Presentation,0,0,A,Adult,0,Action
29004,Untitled Universal Event Film (7/17/20),24109,Untitled Universal Event Film (7/17/20),12/31/9999,999,English,English,Wide,Film Presentation,0,0,A,None,0,Unknown
29003,Freaky,24108,Freaky,11/13/2020,999,English,English,Wide,Film Presentation,0,0,A,Adult,0,Comedy
29002,Untitled Universal Event Film (1/17/20),24107,Untitled Universal Event Film (1/17/20),12/31/9999,999,English,English,Wide,Film Presentation,0,0,A,Adult,0,Unknown
29001,The Invisible Man,24106,The Invisible Man,2/28/2020,125,English,English,Wide,Film Presentation,0,0,A,Adult,0,Adaptation
29000,Halloween Kills,24105,Halloween Kills,10/15/2021,999,English,English,Wide,Film Presentation,0,0,A,Adult,1,Sequel
28999,Red Notice,24104,Red Notice,12/31/9999,999,English,English,Wide,Film Presentation,0,0,A,None,0,Unknown
28998,Searching,24103,Searching,8/31/2018,103,English,English,Wide,Film Presentation,0,0,A,Adult,0,Thriller
28997,Zoey Dollaz with Guests,24102,Zoey Dollaz with Guests,3/27/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
28996,Ready Player One: Rise Of The Gunters - An IMAX VRExperience? ,24101,Ready Player One: Rise Of The Gunters - an IMAX VRExperience? ,3/29/2018,10,English,English,Ltd,Film Presentation,1,0,B,Adult,0,Unknown
28995,Hometeam presents A Soulquarians Tribute,24100,Hometeam presents A Soulquarians Tribute,3/27/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
28994,Puck Talks presents The Steve Dangle Podcast Live,24099,Puck Talks presents The Steve Dangle Podcast Live,3/27/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
28993,Geek Gala Extravaganza,24098,Geek Gala Extravaganza,3/27/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
28992,Parahuna (Punjabi w/e.s.t.),24097,Parahuna (Punjabi w/e.s.t.),9/28/2018,124,Punjabi,English,Ltd,Film Presentation,0,0,B,Family,0,Comedy
28991,Vadhayiyaan Ji Vadhayiyaan (Punjabi w/e.s.t.),24096,Vadhayiyaan Ji Vadhayiyaan (Punjabi w/e.s.t.),7/13/2018,122,Punjabi,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
28990,Harjeeta (Punjabi w/e.s.t.),24095,Harjeeta (Punjabi w/e.s.t.),5/18/2018,129,Punjabi,English,Ltd,Film Presentation,0,0,B,Family,0,Drama
28989,Daana Paani (Punjabi w/e.s.t.),24094,Daana Paani (Punjabi w/e.s.t.),5/4/2018,106,Punjabi,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
28988,Beyond The Clouds (Hindi w/e.s.t.),24093,Beyond The Clouds (Hindi w/e.s.t.),4/20/2018,119,Hindi,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
28987,Khido Khundi (Punjabi w/e.s.t.),24092,Khido Khundi (Punjabi w/e.s.t.),4/20/2018,154,Punjabi,English,Ltd,Film Presentation,0,0,B,Adult,0,Drama
28986,Patay Na Si Hesus (Filipino w/e.s.t.),24091,Patay Na Si Hesus (Filipino w/e.s.t.),4/13/2018,90,Filipino,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
28985,Dialogues des Carmlites (Poulenc) Franais avec s.-t.fr. REDIFFUSION- Metropolitan Opera,24090,Dialogues des Carmlites (Poulenc) French w/e.s.t. ENCORE - Metropolitan Opera,6/8/2019,208,French,French,Ltd,Opera,0,0,B,None,0,Musical
28984,Dialogues des Carmlites (Poulenc) French w/e.s.t. ENCORE - Metropolitan Opera,24090,Dialogues des Carmlites (Poulenc) French w/e.s.t. ENCORE - Metropolitan Opera,6/8/2019,208,French,English,Ltd,Opera,0,0,B,None,0,Musical
28983,Dialogues des Carmlites (Poulenc) French w/e.s.t. - Metropolitan Opera,24090,Dialogues des Carmlites (Poulenc) French w/e.s.t. ENCORE - Metropolitan Opera,5/11/2019,195,French,English,Ltd,Opera,0,0,B,Adult,0,Musical
28982,Die Walkre (Wagner) Allemand avec s.-t.fr. REDIFFUSION - Metropolitan Opera,24089,Die Walkre (Wagner) German w/e.s.t. ENCORE - Metropolitan Opera,4/27/2019,318,German,French,Ltd,Opera,0,0,B,None,0,Musical
28981,Die Walkre (Wagner) German w/e.s.t. ENCORE - Metropolitan Opera,24089,Die Walkre (Wagner) German w/e.s.t. ENCORE - Metropolitan Opera,4/27/2019,318,German,English,Ltd,Opera,0,0,B,None,0,Musical
28980,Die Walkre (Wagner) German w/e.s.t. - Metropolitan Opera,24089,Die Walkre (Wagner) German w/e.s.t. ENCORE - Metropolitan Opera,3/30/2019,318,German,English,Ltd,Opera,0,0,B,None,0,Musical
28979,Blackmail (Hindi w/e.s.t.),24088,Blackmail (Hindi w/e.s.t.),4/6/2018,139,Hindi,English,Ltd,Film Presentation,0,0,B,Adult,0,Comedy
28978,A.I. Artificial Intelligence,10286,A.I.,3/30/2018,144,English,English,Ltd,Alt Prog Film Event,0,0,B,Adult,0,Drama
28977,7 Years Of Night (Korean w/e.s.t.),24087,7 Years Of Night (Korean w/e.s.t.),4/6/2018,123,Korean,English,Ltd,Film Presentation,0,0,B,Adult,0,Foreign
28976,La Fille du Rgiment (Donizetti) Franais avec s.-t.fr. REDIFFUSION- Metropolitan Opera,24086,La Fille du Rgiment (Donizetti) French w/e.s.t. - Metropolitan Opera,4/6/2019,188,French,French,Ltd,Opera,0,0,B,None,0,Musical
28975,La Fille du Rgiment (Donizetti) French w/e.s.t. ENCORE - Metropolitan Opera,24086,La Fille du Rgiment (Donizetti) French w/e.s.t. - Metropolitan Opera,4/6/2019,188,French,English,Ltd,Opera,0,0,B,None,0,Musical
28974,La Fille du Rgiment (Donizetti) French w/e.s.t. - Metropolitan Opera,24086,La Fille du Rgiment (Donizetti) French w/e.s.t. - Metropolitan Opera,3/2/2019,188,French,English,Ltd,Opera,0,0,B,None,0,Musical
28973,Carmen (Bizet) Franais avec s.-t.fr. REDIFFUSION- Metropolitan Opera,24084,Carmen (Bizet) French w/e.s.t. ENCORE - Metropolitan Opera,3/9/2019,214,French,French,Ltd,Opera,0,0,B,None,0,Musical
28972,Carmen (Bizet) French w/e.s.t. ENCORE - Metropolitan Opera,24084,Carmen (Bizet) French w/e.s.t. ENCORE - Metropolitan Opera,3/9/2019,214,French,English,Ltd,Opera,0,0,B,None,0,Musical
28971,Be With You (Korean w/e.s.t.),24085,Be With You (Korean w/e.s.t.),3/30/2018,131,Korean,English,Ltd,Film Presentation,0,0,B,Adult,0,Foreign
28970,Carmen (Bizet) French w/e.s.t. - Metropolitan Opera,24084,Carmen (Bizet) French w/e.s.t. ENCORE - Metropolitan Opera,2/2/2019,224,French,English,Ltd,Opera,0,0,B,None,0,Musical
28969,Adriana Lecouvreur (Cilea) Italien avec s.-t.fr. REDIFFUSION - Metropolitan Opera,24082,Adriana Lecouvreur (Cilea) Italian w/e.s.t. ENCORE - Metropolitan Opera,2/23/2019,220,Italian,French,Ltd,Opera,0,0,B,None,0,Musical
28968,Adriana Lecouvreur (Cilea) Italian w/e.s.t. ENCORE - Metropolitan Opera,24082,Adriana Lecouvreur (Cilea) Italian w/e.s.t. ENCORE - Metropolitan Opera,2/23/2019,220,Italian,English,Ltd,Opera,0,0,B,None,0,Musical
28967,Adriana Lecouvreur (Cilea) Italian w/e.s.t. - Metropolitan Opera,24082,Adriana Lecouvreur (Cilea) Italian w/e.s.t. ENCORE - Metropolitan Opera,1/12/2019,220,Italian,English,Ltd,Opera,0,0,B,None,0,Musical
28966,La Traviata (Verdi) Italien avec s.-t.fr. REDIFFUSION - Metropolitan Opera,24081,La Traviata (Verdi) Italian w/e.s.t. ENCORE - Metropolitan Opera,2/9/2019,214,Italian,French,Ltd,Opera,0,0,B,None,0,Musical
28965,La Traviata (Verdi) Italian w/e.s.t. ENCORE - Metropolitan Opera,24081,La Traviata (Verdi) Italian w/e.s.t. ENCORE - Metropolitan Opera,2/9/2019,214,Italian,English,Ltd,Opera,0,0,B,None,0,Musical
28964,La Traviata (Verdi) Italian w/e.s.t. - Metropolitan Opera,24081,La Traviata (Verdi) Italian w/e.s.t. ENCORE - Metropolitan Opera,12/15/2018,218,Italian,English,Ltd,Opera,0,0,B,None,0,Musical
28963,La flte enchante (Mozart) Anglais avec s.-t.fr. REDIFFUSION ? Metropolitan Opera,15471,Met Opera - The Magic Flute,12/1/2018,125,English,French,Ltd,Opera,0,0,B,None,0,Musical
28962,The Magic Flute (Mozart) English w/e.s.t. ENCORE - Metropolitan Opera,15471,Met Opera - The Magic Flute,12/31/9999,122,English,English,Ltd,Opera,0,0,B,None,0,Musical
28961,Marnie (Muhly) Anglais avec s.-t.fr. REDIFFUSION - Metropolitan Opera,24080,Marnie (Muhly) English w/e.s.t. ENCORE- Metropolitan Opera,1/26/2019,180,English,French,Ltd,Opera,0,0,B,Adult,0,Musical
28960,Marnie (Muhly) English w/e.s.t. ENCORE- Metropolitan Opera,24080,Marnie (Muhly) English w/e.s.t. ENCORE- Metropolitan Opera,1/26/2019,180,English,English,Ltd,Opera,0,0,B,Adult,0,Musical
28959,Ant-Man And The Wasp - In 4DX,21827,Ant-Man And The Wasp,7/6/2018,118,English,English,Wide,Film Presentation,0,1,A,Adult,1,Action
28958,Marnie (Muhly) English w/e.s.t. - Metropolitan Opera,24080,Marnie (Muhly) English w/e.s.t. ENCORE- Metropolitan Opera,11/10/2018,180,English,English,Ltd,Opera,0,0,B,None,0,Musical
28957,La Fanciulla del West (Puccini) Italien avec s.-t.fr. REDIFFUSION - Metropolitan Opera,24079,La Fanciulla del West (Puccini) Italian w/e.s.t. ENCORE - Metropolitan Opera,1/5/2019,240,Italian,French,Ltd,Opera,0,0,B,None,0,Musical
28956,Incredibles 2 - In 4DX,21829,Incredibles 2,6/15/2018,125,English,English,Wide,Film Presentation,0,0,A,Family,1,Action
28955,La Fanciulla del West (Puccini) Italian w/e.s.t. ENCORE - Metropolitan Opera,24079,La Fanciulla del West (Puccini) Italian w/e.s.t. ENCORE - Metropolitan Opera,1/5/2019,240,Italian,English,Ltd,Opera,0,0,B,None,0,Musical
28954,Solo: A Star Wars Story - In 4DX,21609,Solo: A Star Wars Story,5/25/2018,135,English,English,Wide,Film Presentation,0,0,A,Adult,1,Action
28953,La Fanciulla del West (Puccini) Italian w/e.s.t. - Metropolitan Opera,24079,La Fanciulla del West (Puccini) Italian w/e.s.t. ENCORE - Metropolitan Opera,10/27/2018,245,Italian,English,Ltd,Opera,0,0,B,None,0,Musical
28952,Samson et Dalila (Saint-Sans) Franais avec s.-t.fr. REDIFFUSION - Metropolitan Opera,24078,Samson et Dalila (Saint-Sans) French w/e.s.t. ENCORE - Metropolitan Opera,11/17/2018,223,French,French,Ltd,Opera,0,0,B,None,0,Musical
28951,Samson et Dalila (Saint-Sans) French w/e.s.t. ENCORE - Metropolitan Opera,24078,Samson et Dalila (Saint-Sans) French w/e.s.t. ENCORE - Metropolitan Opera,11/17/2018,223,French,English,Ltd,Opera,0,0,B,None,0,Musical
28950,Samson et Dalila (Saint-Sans) French w/e.s.t. - Metropolitan Opera,24078,Samson et Dalila (Saint-Sans) French w/e.s.t. ENCORE - Metropolitan Opera,10/20/2018,223,French,English,Ltd,Opera,0,0,B,None,0,Musical
28949,Aida (Verdi) Italien avec s.-t.fr. REDIFFUSION - Metropolitan Opera,24076,Aida (Verdi) Italian w/e.s.t. - Metropolitan Opera,11/3/2018,251,Italian,French,Ltd,Opera,0,0,B,None,0,Musical
28948,Aida (Verdi) Italian w/e.s.t. ENCORE - Metropolitan Opera,24076,Aida (Verdi) Italian w/e.s.t. - Metropolitan Opera,11/3/2018,251,Italian,English,Ltd,Opera,0,0,B,None,0,Musical
28947,Aida (Verdi) Italian w/e.s.t. - Metropolitan Opera,24076,Aida (Verdi) Italian w/e.s.t. - Metropolitan Opera,10/6/2018,251,Italian,English,Ltd,Opera,0,0,B,None,0,Musical
28946,Jalouse,24075,Jalouse,3/30/2018,107,French,French,Ltd,Film Presentation,0,0,B,Family,0,Drama
28945,Marvin,24074,Marvin,3/30/2018,115,French,French,Ltd,Film Presentation,0,0,B,Adult,0,Drama
28944,Bolshoi Ballet: CARMEN SUITE / PETRUSHKA ,24073,Bolshoi Ballet: CARMEN SUITE / PETRUSHKA ,12/31/9999,131,English,English,Ltd,Stage Performance,0,0,B,Family,0,Adaptation
28943,Bolshoi Ballet: THE GOLDEN AGE,24072,Bolshoi Ballet: THE GOLDEN AGE,12/31/9999,137,English,English,Ltd,Stage Performance,0,0,B,Family,0,Adaptation
28942,Bolshoi Ballet: THE SLEEPING BEAUTY,24071,Bolshoi Ballet: THE SLEEPING BEAUTY,12/31/9999,166,English,English,Ltd,Stage Performance,0,0,B,Family,0,Adaptation
28941,Bolshoi Ballet: LA BAYADERE,24070,Bolshoi Ballet: LA BAYADERE,12/31/9999,200,English,English,Ltd,Stage Performance,0,0,B,None,0,Adaptation
28940,Bolshoi Ballet: THE NUTCRACKER,24069,Bolshoi Ballet: THE NUTCRACKER.,12/31/9999,140,English,English,Ltd,Stage Performance,0,0,B,Family,0,Adaptation
28939,Bolshoi Ballet: DON QUIXOTE,24068,Bolshoi Ballet: DON QUIXOTE,12/31/9999,175,English,English,Ltd,Stage Performance,0,0,B,Adult,0,Adaptation
28938,Bolshoi Ballet: LA SYLPHIDE,24067,Bolshoi Ballet: LA SYLPHIDE,12/31/9999,115,English,English,Ltd,Stage Performance,0,0,B,Family,0,Adaptation
28937,Summer in the Forest (English and French w/e.s.t.),24066,Summer in the Forest (English and French w/e.s.t.),4/30/2018,108,English,English,Ltd,Documentary,0,0,B,Family,0,Documentary
28936,Adult Easter Egg Scavenger Hunt,24065,Adult Easter Egg Scavenger Hunt,3/21/2018,120,English,English,Wide,Rec Room Event,0,0,B,None,0,Unknown
