CINEPLEX_D_Membership_ID,Visit_Date_count,Visit_Date_min,Visit_Date_max,Visit_Date_Week_min,Visit_Date_Week_max,Visit_TimeSlice_ID_min,Visit_TimeSlice_ID_mean,Visit_TimeSlice_ID_mode,Visit_TimeSlice_ID_max,TimeSlice_ID_mean,TimeSlice_ID_max,TimeSlice_ID_mode,Location_ID_nunique,Location_ID_mode,City_nunique,City_mode,Auditorium_Experience_ID_nunique,Auditorium_Experience_ID_mode,Seating_Experience_ID_nunique,Seating_Experience_ID_mode,Sales_Channel_ID_nunique,Sales_Channel_ID_mode,Performance_Experience_ID_nunique,Performance_Experience_ID_mode,Performance_Type_ID_nunique,Performance_Type_ID_mode,Film_ID_nunique,Film_ID_mode,Film_Runtime_mean,Film_Runtime_max,Is_VIP_mean,Is_VIP_max,Language_mode,Genre_Hierarchy_1_nunique,Genre_Hierarchy_1_mode,Spend_min,Spend_mean,Spend_max,Spend_sum,Discount_mean,Has_US_Is_LrgPopcorn_sum,Has_US_Is_LrgPopcorn_mean,Has_US_Is_LrgPopcorn_max,Has_US_Is_Butter_sum,Has_US_Is_Butter_mean,Has_US_Is_Butter_max,Has_US_Is_Alcohol_sum,Has_US_Is_Alcohol_mean,Has_US_Is_Alcohol_max,Has_US_Is_Candy_sum,Has_US_Is_Candy_mean,Has_US_Is_Candy_max,Has_US_Is_Kiddietray_sum,Has_US_Is_Kiddietray_mean,Has_US_Is_Kiddietray_max,Has_US_Is_Voucher_sum,Has_US_Is_Voucher_mean,Has_US_Is_Voucher_max,Has_US_Is_MenuFood_sum,Has_US_Is_MenuFood_mean,Has_US_Is_MenuFood_max,Has_US_Is_Coffee_sum,Has_US_Is_Coffee_mean,Has_US_Is_Coffee_max,CINEPLEX_Item_ID_count,CINEPLEX_Item_ID_nunique,CINEPLEX_Item_ID_mode,CINEPLEX_Item_Description_mode,US_Is_LrgPopcorn_sum,US_Is_LrgPopcorn_mean,US_Is_Butter_sum,US_Is_Butter_mean,US_Is_Alcohol_sum,US_Is_Alcohol_mean,US_Is_Candy_sum,US_Is_Candy_mean,US_Is_Kiddietray_sum,US_Is_Kiddietray_mean,US_Is_Voucher_sum,US_Is_Voucher_mean,US_Is_MenuFood_sum,US_Is_MenuFood_mean,US_Is_Coffee_sum,US_Is_Coffee_mean
9738701,14,2019-01-01,2019-09-15,0,37,16,25.78571429,19,35,25.78571429,35,19,2,9407,2,Kirkland,3,1,3,1,4,8,3,1,2,1,13,22997,118.6428571,182,0,0,English,5,Comedy,0,28.24571429,93.9,395.44,3.138571429,1,0.071428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.357142857,1,0,0,0,49,9,0,<Unknown>,1,0.020408163,0,0,0,0,0,0,0,0,0,0,5,0.102040816,0,0
9482339,13,2019-01-12,2019-09-21,1,37,14,22.15384615,25,28,22.15384615,28,25,4,9109,3,MontrÂal,3,1,3,1,4,2,3,1,2,1,12,0,112.5384615,169,0,0,Punjabi,5,Action,0,8.619230769,33.78,112.05,0.96,2,0.153846154,1,1,0.076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,<Unknown>,2,0.090909091,1,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0
739143,13,2019-03-18,2019-11-19,11,46,15,26.23076923,27,33,26.23076923,33,27,7,7402,3,Toronto,3,1,4,1,3,8,2,1,2,1,11,0,88.07692308,172,0.384615385,1,English,7,Drama,0,29.28153846,56.71,380.66,3.256923077,2,0.153846154,1,5,0.384615385,1,0,0,0,5,0.384615385,1,0,0,0,0,0,0,2,0.153846154,1,0,0,0,66,15,0,<Unknown>,2,0.03030303,11,0.166666667,0,0,5,0.075757576,0,0,0,0,3,0.045454545,0,0
3251541,13,2019-01-03,2019-10-22,0,42,16,26.38461538,28,31,26.38461538,31,28,2,7266,2,Sault Ste. Mari,1,1,1,1,2,8,2,1,1,1,13,22997,124.1538462,182,0,0,English,4,Action,0,15.61769231,27,203.03,1.732307692,0,0,0,0,0,0,0,0,0,4,0.307692308,1,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,<Unknown>,0,0,0,0,0,0,4,0.129032258,0,0,0,0,0,0,0,0
295885,13,2019-08-25,2019-12-29,34,52,16,27.07692308,25,36,27.07692308,36,25,2,3101,2,Lethbridge,2,1,3,1,2,8,2,1,2,1,10,0,107.1538462,172,0,0,English,6,Comedy,0,29.77230769,92.65,387.04,3.31,6,0.461538462,1,5,0.384615385,1,0,0,0,6,0.461538462,1,0,0,0,0,0,0,0,0,0,0,0,0,114,12,0,<Unknown>,11,0.096491228,16,0.140350877,0,0,7,0.061403509,0,0,0,0,0,0,0,0
5846873,13,2019-01-09,2019-12-26,1,51,21,33,33,39,33,39,33,2,1405,2,Langley,3,1,2,1,2,2,2,1,2,1,10,0,73.46153846,135,0.153846154,1,English,5,Thriller,0,18.58538462,36.03,241.61,2.064615385,2,0.153846154,1,2,0.153846154,1,0,0,0,4,0.307692308,1,0,0,0,0,0,0,0,0,0,0,0,0,39,17,0,<Unknown>,2,0.051282051,2,0.051282051,0,0,4,0.102564103,0,0,0,0,0,0,0,0
9208677,13,2019-01-20,2019-11-19,3,46,31,33.61538462,33,38,33.61538462,38,33,4,1422,2,Vancouver,3,1,3,1,4,8,3,1,2,1,9,0,95,172,0,0,English,8,Unknown,12.47,27.22538462,75.37,353.93,3.024615385,0,0,0,2,0.153846154,1,0,0,0,4,0.307692308,1,0,0,0,0,0,0,0,0,0,1,0.076923077,1,53,14,0,<Unknown>,0,0,2,0.037735849,0,0,4,0.075471698,0,0,0,0,0,0,1,0.018867925
1433208,13,2019-03-09,2019-12-21,9,50,13,18.84615385,15,28,18.84615385,28,15,2,7402,1,Toronto,3,1,2,1,1,6,2,1,1,1,12,28118,137.3846154,182,0.307692308,1,English,5,Action,0,11.56538462,17.69,150.35,1.286923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8767467,13,2019-02-13,2019-10-07,6,40,14,21.53846154,21,28,21.53846154,28,21,3,1145,3,Vancouver,4,1,3,1,2,2,3,1,1,1,13,21746,123.1538462,169,0.692307692,1,English,6,Adaptation,0,31.95923077,96.16,415.47,3.553076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9169122,13,2019-02-21,2019-09-15,7,37,10,28.46153846,32,34,28.46153846,34,32,1,1136,1,Surrey,1,1,1,1,4,8,2,1,1,1,12,24975,121.6923077,174,0,0,English,5,Drama,0,16.98923077,39.05,220.86,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,1,25,3,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04
4634127,13,2019-01-20,2019-12-18,3,50,23,29.69230769,31,34,29.69230769,34,31,1,7290,1,Stoney Creek,3,1,2,1,2,8,4,1,3,1,11,0,108.7692308,300,0,0,English,5,Unknown,11.18,32.47538462,61.46,422.18,3.603846154,8,0.615384615,1,0,0,0,0,0,0,10,0.769230769,1,0,0,0,1,0.076923077,1,3,0.230769231,1,0,0,0,72,19,0,<Unknown>,8,0.111111111,0,0,0,0,10,0.138888889,0,0,1,0.013888889,5,0.069444444,0,0
2571288,13,2019-01-19,2019-10-06,2,40,18,26.53846154,25,34,26.53846154,34,25,2,7411,2,Brampton,3,1,4,1,2,12,2,1,2,1,13,0,135.1538462,182,0,0,Hindi,4,Action,0,28.51076923,73.46,370.64,3.163076923,5,0.384615385,1,0,0,0,2,0.153846154,1,6,0.461538462,1,0,0,0,0,0,0,3,0.230769231,1,2,0.153846154,1,80,15,0,<Unknown>,5,0.0625,0,0,3,0.0375,6,0.075,0,0,0,0,3,0.0375,3,0.0375
8119921,13,2019-01-18,2019-12-13,2,49,22,27.53846154,27,33,27.53846154,33,27,1,7429,1,Sudbury,4,1,4,1,2,12,4,1,3,1,10,0,84.07692308,169,0,0,English,6,Adaptation,8.47,30.09538462,77.04,391.24,3.34,8,0.615384615,1,2,0.153846154,1,0,0,0,4,0.307692308,1,0,0,0,0,0,0,1,0.076923077,1,1,0.076923077,1,62,18,0,<Unknown>,8,0.129032258,3,0.048387097,0,0,4,0.064516129,0,0,0,0,2,0.032258065,1,0.016129032
3222214,13,2019-01-17,2019-12-03,2,48,20,26.30769231,27,29,26.30769231,29,27,3,7424,2,Ottawa,3,1,4,1,2,12,2,1,2,1,13,0,103.3076923,131,0,0,English,6,Action,0,14.1,39.09,183.3,1.565384615,0,0,0,1,0.076923077,1,1,0.076923077,1,1,0.076923077,1,0,0,0,0,0,0,7,0.538461538,1,0,0,0,41,15,0,<Unknown>,0,0,2,0.048780488,1,0.024390244,1,0.024390244,0,0,0,0,10,0.243902439,0,0
7690261,13,2019-01-04,2019-08-27,0,34,14,25,27,33,25,33,27,5,7290,4,Stoney Creek,4,1,3,1,3,8,4,1,2,1,12,0,92.07692308,133,0.153846154,1,English,7,Thriller,11,21.31384615,38.46,277.08,2.371538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,1,0,0,0,41,10,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024390244,0,0
8776115,13,2019-01-17,2019-12-17,2,50,18,26.53846154,27,33,26.53846154,33,27,3,5143,2,Halifax,5,5,3,1,2,12,5,4,3,11,12,30222,113.2307692,182,0,0,English,5,Action,5.69,37.67461538,89.32,489.77,4.188461538,4,0.307692308,1,0,0,0,0,0,0,5,0.384615385,1,0,0,0,1,0.076923077,1,3,0.230769231,1,0,0,0,78,16,0,<Unknown>,4,0.051282051,0,0,0,0,6,0.076923077,0,0,1,0.012820513,4,0.051282051,0,0
7938408,13,2019-01-01,2019-12-31,0,52,24,28.07692308,26,34,28.07692308,34,26,3,7130,2,Toronto,1,1,2,1,3,12,1,1,1,1,13,29518,144.3846154,180,0.846153846,1,Hindi,3,Comedy,7.16,21.71923077,46.96,282.35,2.418461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612484,13,2019-02-02,2019-12-27,4,51,19,26.15384615,31,31,26.15384615,31,31,4,3103,1,Calgary,3,0,3,0,2,12,3,0,2,1,8,0,67.76923077,152,0.692307692,1,English,6,Unknown,0,29.05076923,81.51,377.66,3.236153846,8,0.615384615,1,11,0.846153846,1,0,0,0,4,0.307692308,1,0,0,0,7,0.538461538,1,1,0.076923077,1,0,0,0,119,19,0,<Unknown>,12,0.100840336,29,0.243697479,0,0,6,0.050420168,0,0,8,0.067226891,1,0.008403361,0,0
8399055,13,2019-01-03,2019-12-30,0,52,19,29.15384615,32,33,29.15384615,33,32,6,7422,2,Toronto,4,1,4,1,4,8,4,1,2,1,12,29488,113.6153846,169,0.461538462,1,English,8,Adaptation,0,29.20384615,60.02,379.65,3.248461538,0,0,0,1,0.076923077,1,0,0,0,3,0.230769231,1,0,0,0,0,0,0,5,0.384615385,1,2,0.153846154,1,63,20,0,<Unknown>,0,0,2,0.031746032,0,0,3,0.047619048,0,0,0,0,6,0.095238095,2,0.031746032
7934992,13,2019-02-18,2019-12-24,7,51,9,21.84615385,20,34,21.84615385,34,20,7,7115,4,Toronto,3,1,3,1,3,12,3,1,1,1,11,22997,137.2307692,182,0.153846154,1,English,5,Action,0,14.27538462,33.73,185.58,1.586153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9558330,13,2019-01-19,2019-09-15,2,37,16,27.15384615,24,32,27.15384615,32,24,2,3103,1,Calgary,3,1,2,1,2,8,2,1,1,1,13,20810,123.7692308,182,0.846153846,1,English,6,Adaptation,11.4,64.96076923,148.32,844.49,7.225384615,0,0,0,0,0,0,0,0,0,3,0.230769231,1,0,0,0,0,0,0,6,0.461538462,1,0,0,0,111,26,0,<Unknown>,0,0,0,0,0,0,8,0.072072072,0,0,0,0,22,0.198198198,0,0
1003881,13,2019-02-05,2019-10-15,5,41,15,18.23076923,17,21,18.23076923,21,17,1,7415,1,Ancaster,1,1,1,1,2,8,1,1,1,1,13,20810,103.9230769,121,0,0,English,4,Drama,0,10.60846154,24.08,137.91,1.174615385,0,0,0,0,0,0,0,0,0,3,0.230769231,1,3,0.230769231,1,0,0,0,0,0,0,0,0,0,28,4,0,<Unknown>,0,0,0,0,0,0,3,0.107142857,3,0.107142857,0,0,0,0,0,0
2532325,13,2019-01-04,2019-12-01,0,48,15,21.84615385,20,27,21.84615385,27,20,2,7312,2,Pickering,3,1,5,1,2,8,3,1,2,1,13,0,119.2307692,182,0.923076923,1,English,5,Action,0,40.66615385,82.71,528.66,4.52,10,0.769230769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.615384615,1,0,0,0,78,8,0,<Unknown>,19,0.243589744,0,0,0,0,0,0,0,0,0,0,16,0.205128205,0,0
4281520,13,2019-01-08,2019-06-25,1,25,14,16.92307692,15,26,16.92307692,26,15,1,9186,1,Victoriaville,1,1,1,1,1,6,2,1,1,1,13,28491,125.5384615,182,0,0,French,6,Adaptation,0,5.12,9.56,66.56,0.570769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3378145,13,2019-01-20,2019-12-12,3,49,16,23.92307692,23,30,23.92307692,30,23,4,3144,2,Edmonton,3,1,4,1,1,8,2,1,2,1,12,0,104.1538462,172,0.307692308,1,English,3,Drama,2.85,24.84230769,74.7,322.95,2.757692308,0,0,0,2,0.153846154,1,1,0.076923077,1,2,0.153846154,1,0,0,0,0,0,0,2,0.153846154,1,0,0,0,78,19,93855,VHO CORN - BUTTER - SMALL,0,0,3,0.038461538,2,0.025641026,2,0.025641026,0,0,0,0,3,0.038461538,0,0
2451848,13,2019-01-11,2019-10-06,1,40,11,23.07692308,26,33,23.07692308,33,26,3,7408,3,Vaughan,2,1,2,1,2,8,2,1,1,1,13,21676,124.8461538,182,0.076923077,1,English,6,Action,14.82,30.23692308,66.36,393.08,3.365384615,0,0,0,0,0,0,0,0,0,2,0.153846154,1,0,0,0,0,0,0,3,0.230769231,1,4,0.307692308,1,52,9,0,<Unknown>,0,0,0,0,0,0,3,0.057692308,0,0,0,0,6,0.115384615,4,0.076923077
1981881,13,2019-01-08,2019-09-27,1,38,20,27.61538462,27,35,27.61538462,35,27,2,2401,1,Winnipeg,3,1,3,1,3,8,4,1,2,1,11,0,117.2307692,182,0.076923077,1,English,6,Action,1.98,30.42769231,48.67,395.56,3.381538462,3,0.230769231,1,5,0.384615385,1,0,0,0,1,0.076923077,1,0,0,0,0,0,0,6,0.461538462,1,0,0,0,61,14,0,<Unknown>,3,0.049180328,9,0.147540984,0,0,1,0.016393443,0,0,0,0,9,0.147540984,0,0
2492431,13,2019-01-17,2019-12-31,2,52,26,32.07692308,32,34,32.07692308,34,32,3,1136,3,Surrey,3,1,4,1,2,12,3,1,2,1,10,0,104.3846154,182,0,0,English,4,Adaptation,0,25.74,48.61,334.62,2.861538462,5,0.384615385,1,4,0.307692308,1,0,0,0,6,0.461538462,1,0,0,0,0,0,0,0,0,0,0,0,0,53,14,0,<Unknown>,5,0.094339623,4,0.075471698,0,0,6,0.113207547,0,0,0,0,0,0,0,0
4355388,13,2019-01-13,2019-12-08,2,49,13,15.61538462,15,20,15.61538462,20,15,3,7199,1,Toronto,3,1,4,1,1,8,4,1,2,1,9,0,80.38461538,161,0.615384615,1,English,6,Unknown,8.84,26.52307692,57.79,344.8,2.951538462,0,0,0,0,0,0,0,0,0,2,0.153846154,1,0,0,0,0,0,0,5,0.384615385,1,1,0.076923077,1,49,16,0,<Unknown>,0,0,0,0,0,0,2,0.040816327,0,0,0,0,7,0.142857143,1,0.020408163
3312775,13,2019-03-15,2019-12-07,10,48,19,25.69230769,31,31,25.69230769,31,31,2,1407,2,Mission,1,1,1,1,1,8,1,1,1,1,13,22997,125.6153846,182,0,0,English,5,Action,15.46,19.59076923,29.64,254.68,2.175384615,0,0,0,2,0.153846154,1,0,0,0,12,0.923076923,1,0,0,0,0,0,0,2,0.153846154,1,0,0,0,88,12,0,<Unknown>,0,0,2,0.022727273,0,0,12,0.136363636,0,0,0,0,4,0.045454545,0,0
4428685,13,2019-01-04,2019-07-30,0,30,12,19.76923077,26,28,19.76923077,28,26,2,9408,2,Laval,4,1,3,1,4,8,4,1,2,1,12,21746,112,172,0,0,English,7,Adaptation,0,18.59615385,48.89,241.75,2.066923077,1,0.076923077,1,0,0,0,0,0,0,4,0.307692308,1,3,0.230769231,1,0,0,0,0,0,0,0,0,0,54,13,0,<Unknown>,1,0.018518519,0,0,0,0,7,0.12962963,5,0.092592593,0,0,0,0,0,0
94570,13,2019-01-02,2019-10-06,0,40,14,30.53846154,33,35,30.53846154,35,33,4,7406,3,Toronto,3,1,3,1,3,8,3,1,2,1,8,0,87.07692308,182,0,0,English,5,Unknown,0,21.03384615,40.6,273.44,2.334615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.692307692,1,0,0,0,44,15,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,22,0.5,0,0
3855370,13,2019-03-02,2019-10-15,8,41,25,33.69230769,32,39,33.69230769,39,32,3,1417,2,Victoria,3,1,3,1,2,8,3,1,2,1,9,0,83.46153846,172,0,0,English,4,Comedy,12.37,21.52153846,30.02,279.78,2.388461538,8,0.615384615,1,8,0.615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,0,<Unknown>,9,0.173076923,11,0.211538462,0,0,0,0,0,0,0,0,0,0,0,0
7421776,13,2019-01-04,2019-12-20,0,50,27,31.76923077,32,34,31.76923077,34,32,2,7122,2,Mississauga,2,1,1,1,4,4,1,1,1,1,13,30004,136.7692308,160,0,0,Punjabi,2,Comedy,0,4.389230769,14.15,57.06,0.487692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5721912,13,2019-01-15,2019-12-01,2,48,14,24,27,33,24,33,27,4,1422,1,Vancouver,2,1,2,1,2,12,2,1,1,1,13,20810,128.8461538,182,0.076923077,1,English,5,Drama,0,27.04769231,68.52,351.62,3.006923077,0,0,0,1,0.076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,<Unknown>,0,0,1,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0
5269419,13,2019-01-15,2019-12-28,2,51,15,26.53846154,26,33,26.53846154,33,26,2,5130,1,Halifax,1,1,2,1,2,12,2,1,1,1,13,20810,129.0769231,182,0,0,English,4,Action,5.47,17.15461538,40.88,223.01,1.906923077,0,0,0,0,0,0,0,0,0,4,0.307692308,1,4,0.307692308,1,0,0,0,2,0.153846154,1,0,0,0,43,11,0,<Unknown>,0,0,0,0,0,0,5,0.11627907,5,0.11627907,0,0,2,0.046511628,0,0
5711722,13,2019-02-16,2019-12-19,6,50,27,31.92307692,32,37,31.92307692,37,32,6,1151,4,West Vancouver,4,1,2,1,3,8,3,1,2,1,10,0,99.76923077,182,0.461538462,1,English,6,Action,0,12.47230769,34.78,162.14,1.381538462,4,0.307692308,1,6,0.461538462,1,0,0,0,1,0.076923077,1,0,0,0,0,0,0,0,0,0,0,0,0,78,16,0,<Unknown>,5,0.064102564,15,0.192307692,0,0,1,0.012820513,0,0,0,0,0,0,0,0
4330685,13,2019-01-08,2019-12-20,1,50,31,34.76923077,32,39,34.76923077,39,32,3,1129,2,Victoria,2,0,3,0,3,8,3,0,2,0,7,0,61.76923077,182,0,0,<None>,5,Unknown,0.99,28.45615385,83.35,369.93,3.166923077,1,0.076923077,1,8,0.615384615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,7,0,<Unknown>,1,0.024390244,8,0.195121951,0,0,0,0,0,0,0,0,0,0,0,0
3866773,13,2019-01-05,2019-12-28,0,51,14,18.30769231,15,22,18.30769231,22,15,2,7404,2,Scarborough,2,2,3,1,3,12,2,1,1,1,13,21746,131.3846154,182,0.076923077,1,English,4,Action,0,5.556153846,16.8,72.23,0.618461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923077,1,0,0,0,17,3,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058823529,0,0
1030673,13,2019-01-02,2019-09-22,0,38,14,24,25,35,24,35,25,3,3140,3,Medicine Hat,3,1,3,1,2,8,2,1,2,1,11,0,86.30769231,182,0,0,English,5,Comedy,7.49,53.03076923,137.83,689.4,5.897692308,9,0.692307692,1,0,0,0,0,0,0,8,0.615384615,1,7,0.538461538,1,0,0,0,0,0,0,0,0,0,167,20,0,<Unknown>,9,0.053892216,0,0,0,0,24,0.143712575,14,0.083832335,0,0,0,0,0,0
5322672,13,2019-02-11,2019-12-25,6,51,14,21.30769231,14,34,21.30769231,34,14,3,1408,3,Burnaby,3,1,3,2,3,6,3,1,1,1,11,27415,136,182,0,0,English,5,Action,0,15.29692308,83.75,198.86,1.703076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243830,13,2019-02-03,2019-12-11,5,49,21,25.30769231,26,28,25.30769231,28,26,1,9407,1,Kirkland,2,1,3,1,2,8,1,1,1,1,13,27713,117.3076923,152,0,0,English,4,Drama,7.82,21.58461538,39.58,280.6,2.401538462,0,0,0,0,0,0,0,0,0,4,0.307692308,1,0,0,0,0,0,0,2,0.153846154,1,0,0,0,43,12,0,<Unknown>,0,0,0,0,0,0,4,0.093023256,0,0,0,0,2,0.046511628,0,0
5223314,13,2019-01-21,2019-09-02,3,35,21,27.76923077,28,34,27.76923077,34,28,2,6109,2,Moncton,2,1,2,1,3,12,3,1,2,1,11,0,96.53846154,182,0,0,English,6,Adaptation,4.99,35.20692308,88.01,457.69,3.914615385,3,0.230769231,1,1,0.076923077,1,0,0,0,6,0.461538462,1,0,0,0,0,0,0,0,0,0,0,0,0,73,20,0,<Unknown>,4,0.054794521,1,0.01369863,0,0,9,0.123287671,0,0,0,0,0,0,0,0
6917634,13,2019-01-05,2019-10-14,0,41,13,22.23076923,16,33,22.23076923,33,16,4,7284,4,Aurora,3,1,4,1,2,8,3,1,2,1,11,0,92,143,0.076923077,1,English,4,Action,0,13.75615385,31.33,178.83,1.528461538,1,0.076923077,1,3,0.230769231,1,0,0,0,5,0.384615385,1,0,0,0,0,0,0,0,0,0,0,0,0,39,11,0,<Unknown>,1,0.025641026,6,0.153846154,0,0,5,0.128205128,0,0,0,0,0,0,0,0
5822360,13,2019-01-20,2019-12-29,3,52,28,33.30769231,32,38,33.30769231,38,32,3,1145,2,Vancouver,4,1,4,1,2,8,3,1,2,1,9,0,91.30769231,182,0.923076923,1,English,4,Action,8.66,30.33692308,58.36,394.38,3.368461538,0,0,0,1,0.076923077,1,0,0,0,6,0.461538462,1,0,0,0,1,0.076923077,1,2,0.153846154,1,0,0,0,69,18,0,<Unknown>,0,0,1,0.014492754,0,0,6,0.086956522,0,0,1,0.014492754,2,0.028985507,0,0
8967446,13,2019-01-01,2019-12-24,0,51,11,23.07692308,27,29,23.07692308,29,27,2,7420,1,Mississauga,4,1,4,1,3,6,4,2,2,1,13,0,112.8461538,182,0,0,English,5,Action,0,24.80615385,73.35,322.48,2.760769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7064211,13,2019-01-24,2019-12-25,3,51,23,30.30769231,30,36,30.30769231,36,30,4,3143,2,Edmonton,2,1,4,1,2,8,2,1,1,1,13,20810,126.1538462,182,0.461538462,1,English,6,Action,20.35,60.71538462,179.51,789.3,6.756923077,7,0.538461538,1,9,0.692307692,1,0,0,0,12,0.923076923,1,1,0.076923077,1,0,0,0,0,0,0,0,0,0,140,24,0,<Unknown>,9,0.064285714,20,0.142857143,0,0,12,0.085714286,1,0.007142857,0,0,0,0,0,0
5902323,13,2019-03-10,2019-12-12,10,49,16,27.53846154,34,36,27.53846154,36,34,4,7406,3,Toronto,5,1,4,1,2,12,4,1,2,1,12,22997,112.7692308,182,0.307692308,1,English,4,Comedy,0,22.56615385,62.02,293.36,2.51,4,0.307692308,1,2,0.153846154,1,0,0,0,3,0.230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,44,14,0,<Unknown>,5,0.113636364,3,0.068181818,0,0,4,0.090909091,0,0,0,0,0,0,0,0
9349200,13,2019-01-15,2019-12-04,2,48,10,22.30769231,22,31,22.30769231,31,22,2,9406,1,MontrÂal,4,1,4,2,2,8,4,3,2,1,13,0,119.3846154,182,0,0,English,6,Adaptation,0,28.11615385,45.48,365.51,3.120769231,2,0.153846154,1,0,0,0,0,0,0,6,0.461538462,1,0,0,0,0,0,0,0,0,0,0,0,0,59,15,0,<Unknown>,2,0.033898305,0,0,0,0,6,0.101694915,0,0,0,0,0,0,0,0
4884221,13,2019-04-29,2019-09-27,17,38,20,31.30769231,36,37,31.30769231,37,36,1,1141,1,Nanaimo,2,1,2,1,3,8,3,0,2,1,6,0,66,128,0,0,English,4,Unknown,0,17.66076923,55.14,229.59,1.956153846,10,0.769230769,1,0,0,0,0,0,0,7,0.538461538,1,1,0.076923077,1,0,0,0,0,0,0,0,0,0,44,13,0,<Unknown>,11,0.25,0,0,0,0,9,0.204545455,1,0.022727273,0,0,0,0,0,0
5485299,13,2019-01-01,2019-12-30,0,52,13,24.38461538,22,34,24.38461538,34,22,3,8126,2,St. John's,2,1,2,1,3,8,3,1,1,1,13,22997,124.3076923,182,0,0,English,6,Action,19.16,39.06846154,65.31,507.89,4.341538462,6,0.461538462,1,9,0.692307692,1,0,0,0,9,0.692307692,1,0,0,0,0,0,0,2,0.153846154,1,0,0,0,111,26,0,<Unknown>,6,0.054054054,16,0.144144144,0,0,10,0.09009009,0,0,0,0,3,0.027027027,0,0
5077930,13,2019-01-01,2019-12-25,0,51,11,18.07692308,11,32,18.07692308,32,11,2,9190,2,St. Jean,2,1,2,1,1,8,1,1,1,1,13,29694,121.5384615,161,0.307692308,1,French,4,Action,0,8.565384615,13.91,111.35,0.951538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,<Unknown>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3091480,13,2019-03-08,2019-12-20,9,50,23,26.76923077,27,31,26.76923077,31,27,3,7402,1,Toronto,4,1,4,1,3,12,4,3,2,1,11,0,95.38461538,152,0.076923077,1,English,5,Action,15.92,29.81153846,43.91,387.55,3.312307692,0,0,0,3,0.230769231,1,0,0,0,1,0.076923077,1,0,0,0,0,0,0,10,0.769230769,1,0,0,0,63,15,0,<Unknown>,0,0,3,0.047619048,0,0,1,0.015873016,0,0,0,0,22,0.349206349,0,0
